c_date,option_symbol,dte,stocks_id,expiration_date,call_put,price_strike,price_open,price_high,price_low,price,volume,openinterest,iv,delta,preiv,gamma,theta,vega,rho,Ask,Bid,underlying_price,calc_OTM,option_id,is_settlement
2025-05-02,SPY   250509C00550000,7,627,2025-05-09,C,550.0,17.28,20.02,15.83,18.57,938,6858,0.23221,0.830747,0.23221,0.013831,-0.361031,0.197747,0.086713,18.79,18.35,566.62,-2.93,137937889,0
2025-05-02,SPY   250509P00550000,7,627,2025-05-09,P,550.0,2.4,2.88,1.37,1.665,31646,11578,0.231939,-0.168664,0.231939,0.013899,-0.321493,0.20158,-0.017331,1.68,1.65,566.62,2.93,137937890,0
2025-05-02,SPY   250509C00551000,7,627,2025-05-09,C,551.0,16.36,19.0,16.36,17.685,158,1335,0.228813,0.819536,0.228813,0.01462,-0.369325,0.205983,0.085665,17.98,17.39,566.62,-2.76,137973697,0
2025-05-02,SPY   250509P00551000,7,627,2025-05-09,P,551.0,2.49,2.9,1.48,1.795,2629,805,0.229241,-0.18068,0.229241,0.01469,-0.331636,0.21208,-0.018482,1.81,1.78,566.62,2.76,137973698,0
2025-05-02,SPY   250509C00552000,7,627,2025-05-09,C,552.0,16.02,18.09,14.5,16.830002,90,554,0.226396,0.806549,0.226396,0.015427,-0.37999,0.215055,0.084417,17.12,16.54,566.62,-2.58,137973699,0
2025-05-02,SPY   250509P00552000,7,627,2025-05-09,P,552.0,2.75,3.17,1.61,1.935,4161,1073,0.226541,-0.193487,0.226541,0.015509,-0.341605,0.21385,-0.019797,1.95,1.92,566.62,2.58,137973700,0
2025-05-02,SPY   250509C00553000,7,627,2025-05-09,C,553.0,15.18,16.97,13.3,16.02,136,871,0.225472,0.791249,0.225472,0.016216,-0.394234,0.225124,0.08291,16.26,15.78,566.62,-2.4,137973701,0
2025-05-02,SPY   250509P00553000,7,627,2025-05-09,P,553.0,2.91,3.35,1.79,2.0949998,1154,460,0.224377,-0.20751,0.224377,0.016341,-0.352754,0.23048,-0.021108,2.11,2.08,566.62,2.4,137973702,0
2025-05-02,SPY   250509C00554000,7,627,2025-05-09,C,554.0,14.06,16.23,13.03,15.190001,103,727,0.223051,0.776611,0.223051,0.01705,-0.404211,0.234158,0.081479,15.43,14.95,566.62,-2.23,137973703,0
2025-05-02,SPY   250509P00554000,7,627,2025-05-09,P,554.0,3.14,3.71,1.92,2.2649999,2655,777,0.221945,-0.222284,0.221945,0.017192,-0.362752,0.23258,-0.022605,2.28,2.25,566.62,2.23,137973704,0
2025-05-02,SPY   250509C00555000,7,627,2025-05-09,C,555.0,13.31,15.64,11.97,14.33,980,11455,0.218852,0.762807,0.218852,0.017971,-0.409214,0.24216,0.080144,14.51,14.15,566.62,-2.05,137937891,0
2025-05-02,SPY   250509P00555000,7,627,2025-05-09,P,555.0,3.36,4.06,2.05,2.44,20373,1954,0.219241,-0.237608,0.219241,0.01807,-0.371627,0.248116,-0.024019,2.46,2.42,566.62,2.05,137937892,0
2025-05-02,SPY   250509C00556000,7,627,2025-05-09,C,556.0,12.18,14.63,11.47,13.51,317,1221,0.215809,0.746924,0.215809,0.018872,-0.416645,0.250768,0.078575,13.7,13.32,566.62,-1.87,137937893,0
2025-05-02,SPY   250509P00556000,7,627,2025-05-09,P,556.0,3.65,4.16,2.23,2.635,1930,433,0.216737,-0.254116,0.216737,0.018951,-0.380419,0.248778,-0.02568,2.65,2.62,566.62,1.87,137937894,0
2025-05-02,SPY   250509C00557000,7,627,2025-05-09,C,557.0,11.74,14.18,10.47,12.719999,351,1309,0.213385,0.729498,0.213385,0.019751,-0.424968,0.259501,0.076833,12.91,12.53,566.62,-1.7,137937895,0
2025-05-02,SPY   250509P00557000,7,627,2025-05-09,P,557.0,3.93,4.51,2.4,2.84,4138,1308,0.214129,-0.271384,0.214129,0.019847,-0.388356,0.264333,-0.027242,2.86,2.82,566.62,1.7,137937896,0
2025-05-02,SPY   250509C00557500,7,627,2025-05-09,C,557.5,11.49,13.52,11.25,12.375,83,673,0.213841,0.718967,0.213841,0.020083,-0.432933,0.264427,0.075755,12.59,12.16,566.62,-1.6099999999999999,137937897,0
2025-05-02,SPY   250509P00557500,7,627,2025-05-09,P,557.5,3.88,4.46,2.5,2.95,748,205,0.212801,-0.280444,0.212801,0.020291,-0.39187,0.264612,-0.028149,2.97,2.93,566.62,1.6099999999999999,137937898,0
2025-05-02,SPY   250509C00558000,7,627,2025-05-09,C,558.0,11.23,13.14,10.02,11.965,230,1019,0.211669,0.710507,0.211669,0.020578,-0.434221,0.268198,0.074914,12.21,11.72,566.62,-1.52,137937899,0
2025-05-02,SPY   250509P00558000,7,627,2025-05-09,P,558.0,4.06,4.8,2.6,3.06,1176,458,0.211473,-0.289623,0.211473,0.020746,-0.395385,0.266925,-0.02902,3.08,3.04,566.62,1.52,137937900,0
2025-05-02,SPY   250509C00559000,7,627,2025-05-09,C,559.0,10.23,12.4,9.16,11.18,207,740,0.208208,0.69201,0.208208,0.021519,-0.438312,0.275872,0.073054,11.37,10.99,566.62,-1.34,137937901,0
2025-05-02,SPY   250509P00559000,7,627,2025-05-09,P,559.0,4.45,5.08,2.85,3.3,1877,504,0.208828,-0.308951,0.208828,0.021631,-0.401353,0.278949,-0.030776,3.32,3.28,566.62,1.34,137937902,0
2025-05-02,SPY   250509C00560000,7,627,2025-05-09,C,560.0,9.79,11.76,8.47,10.51,3129,9887,0.208218,0.669881,0.208218,0.022156,-0.449638,0.284051,0.070778,10.62,10.4,566.62,-1.17,137937903,0
2025-05-02,SPY   250509P00560000,7,627,2025-05-09,P,560.0,4.58,5.6,3.03,3.56,38935,4804,0.206485,-0.329356,0.206485,0.022495,-0.407403,0.284821,-0.032692,3.58,3.54,566.62,1.17,137937904,0
2025-05-02,SPY   250509C00561000,7,627,2025-05-09,C,561.0,8.72,11.0,7.74,9.745,600,1494,0.204183,0.649753,0.204183,0.023112,-0.450192,0.290567,0.068738,9.95,9.54,566.62,-0.99,137937905,0
2025-05-02,SPY   250509P00561000,7,627,2025-05-09,P,561.0,5.08,5.8,3.29,3.835,2746,1191,0.203708,-0.350645,0.203708,0.023345,-0.410722,0.291371,-0.034607,3.86,3.81,566.62,0.99,137937906,0
2025-05-02,SPY   250509C00562000,7,627,2025-05-09,C,562.0,8.44,10.27,7.15,9.04,1301,2106,0.201557,0.62761,0.201557,0.023911,-0.45278,0.296744,0.066467,9.24,8.84,566.62,-0.82,137937907,0
2025-05-02,SPY   250509P00562000,7,627,2025-05-09,P,562.0,5.44,6.4,3.54,4.13,7101,451,0.201237,-0.372963,0.201237,0.024165,-0.414054,0.300793,-0.036481,4.15,4.11,566.62,0.82,137937908,0
2025-05-02,SPY   250509C00562500,7,627,2025-05-09,C,562.5,8.04,9.83,7.01,8.69,704,793,0.200065,0.61626,0.200065,0.024314,-0.453137,0.299515,0.0653,8.9,8.48,566.62,-0.73,137937909,0
2025-05-02,SPY   250509P00562500,7,627,2025-05-09,P,562.5,5.42,6.45,3.69,4.285,962,350,0.199745,-0.384483,0.199745,0.024558,-0.414101,0.301097,-0.037592,4.31,4.26,566.62,0.73,137937910,0
2025-05-02,SPY   250509C00563000,7,627,2025-05-09,C,563.0,7.47,9.56,6.6,8.309999,1406,918,0.197403,0.605192,0.197403,0.024843,-0.450467,0.301962,0.064171,8.47,8.15,566.62,-0.64,137937911,0
2025-05-02,SPY   250509P00563000,7,627,2025-05-09,P,563.0,5.78,6.7,3.88,4.4449997,3098,444,0.198419,-0.39626,0.198419,0.024943,-0.41453,0.301427,-0.038663,4.47,4.42,566.62,0.64,137937912,0
2025-05-02,SPY   250509C00564000,7,627,2025-05-09,C,564.0,6.95,8.77,5.95,7.66,3010,1123,0.195174,0.580792,0.195174,0.025503,-0.450995,0.306476,0.061644,7.81,7.51,566.62,-0.46,137937913,0
2025-05-02,SPY   250509P00564000,7,627,2025-05-09,P,564.0,6.2,7.23,4.15,4.785,6486,452,0.195841,-0.420574,0.195841,0.025655,-0.414318,0.308012,-0.040675,4.81,4.76,566.62,0.46,137937914,0
2025-05-02,SPY   250509C00565000,7,627,2025-05-09,C,565.0,6.54,8.2,5.43,7.065,13120,5573,0.193948,0.555319,0.193948,0.025952,-0.452061,0.309912,0.05899,7.1,7.03,566.62,-0.29,137937915,0
2025-05-02,SPY   250509P00565000,7,627,2025-05-09,P,565.0,6.5,7.71,4.45,5.1499996,13941,893,0.19344,-0.44585,0.19344,0.026291,-0.41313,0.308844,-0.042776,5.18,5.12,566.62,0.29,137937916,0
2025-05-02,SPY   250509C00566000,7,627,2025-05-09,C,566.0,5.8,7.56,5.0,6.45,6053,994,0.191267,0.529478,0.191267,0.026499,-0.448066,0.31208,0.0563,6.48,6.42,566.62,-0.11,137937917,0
2025-05-02,SPY   250509P00566000,7,627,2025-05-09,P,566.0,7.02,8.03,4.8,5.54,6674,385,0.190717,-0.471977,0.190717,0.02684,-0.408658,0.312312,-0.044962,5.57,5.51,566.62,0.11,137937918,0
2025-05-02,SPY   250509C00567000,7,627,2025-05-09,C,567.0,5.28,6.94,4.5,5.865,9471,2615,0.188723,0.502826,0.188723,0.02693,-0.442487,0.312936,0.053516,5.89,5.84,566.62,0.07,137937919,0
2025-05-02,SPY   250509P00567000,7,627,2025-05-09,P,567.0,7.52,8.45,5.18,5.95,9188,49,0.188022,-0.498926,0.188022,0.027319,-0.402869,0.312894,-0.04699,5.98,5.92,566.62,-0.07,137937920,0
2025-05-02,SPY   250509C00567500,7,627,2025-05-09,C,567.5,5.0,6.6,4.22,5.585,2572,495,0.187531,0.489245,0.187531,0.027093,-0.439143,0.312834,0.052094,5.61,5.56,566.62,0.16,137937921,0
2025-05-02,SPY   250509P00567500,7,627,2025-05-09,P,567.5,7.57,8.27,5.37,6.17,3602,31,0.186774,-0.51268,0.186774,0.027494,-0.399316,0.313176,-0.048112,6.2,6.14,566.62,-0.16,137937922,0
2025-05-02,SPY   250509C00568000,7,627,2025-05-09,C,568.0,4.86,6.37,4.08,5.3050003,7792,2587,0.186121,0.475473,0.186121,0.027257,-0.434811,0.31236,0.050651,5.33,5.28,566.62,0.24,137937923,0
2025-05-02,SPY   250509P00568000,7,627,2025-05-09,P,568.0,8.02,8.89,5.56,6.3999996,5782,34,0.185834,-0.526583,0.185834,0.027625,-0.39645,0.313374,-0.049035,6.43,6.37,566.62,-0.24,137937924,0
2025-05-02,SPY   250509C00569000,7,627,2025-05-09,C,569.0,4.19,5.75,3.75,4.775,3090,896,0.18359,0.44754,0.18359,0.027446,-0.425273,0.31025,0.047717,4.8,4.75,566.62,0.42,137937925,0
2025-05-02,SPY   250509P00569000,7,627,2025-05-09,P,569.0,8.4,9.72,6.01,6.865,784,91,0.182939,-0.554912,0.182939,0.027864,-0.385735,0.310876,-0.051153,6.9,6.83,566.62,-0.42,137937926,0
2025-05-02,SPY   250509C00570000,7,627,2025-05-09,C,570.0,3.8,5.23,3.17,4.275,19835,9706,0.181102,0.419166,0.181102,0.027488,-0.413791,0.30652,0.04473,4.3,4.25,566.62,0.6,137937927,0
2025-05-02,SPY   250509P00570000,7,627,2025-05-09,P,570.0,8.79,10.5,6.45,7.38,1786,471,0.180861,-0.583453,0.180861,0.027861,-0.375157,0.305326,-0.05304,7.42,7.34,566.62,-0.6,137937928,0
2025-05-02,SPY   250509C00571000,7,627,2025-05-09,C,571.0,3.4,4.7,3.01,3.8,2313,1328,0.17847,0.390389,0.17847,0.027399,-0.399933,0.301084,0.041694,3.82,3.78,566.62,0.77,137937929,0
2025-05-02,SPY   250509P00571000,7,627,2025-05-09,P,571.0,9.58,10.81,7.2,7.8950005,230,14,0.177949,-0.61288,0.177949,0.02785,-0.360892,0.2995,-0.054732,8.14,7.65,566.62,-0.77,137937930,0
2025-05-02,SPY   250509C00572000,7,627,2025-05-09,C,572.0,2.97,4.24,2.53,3.3600001,2770,2495,0.176,0.361549,0.176,0.027124,-0.384466,0.293936,0.038644,3.38,3.34,566.62,0.95,137937931,0
2025-05-02,SPY   250509P00572000,7,627,2025-05-09,P,572.0,10.0,10.98,7.56,8.465,244,15,0.175731,-0.641972,0.175731,0.027556,-0.345992,0.296912,-0.056426,8.73,8.2,566.62,-0.95,137937932,0
2025-05-02,SPY   250509C00572500,7,627,2025-05-09,C,572.5,2.76,4.01,2.64,3.16,803,955,0.175063,0.347389,0.175063,0.026884,-0.376738,0.289792,0.037144,3.18,3.14,566.62,1.04,137937933,0
2025-05-02,SPY   250509P00572500,7,627,2025-05-09,P,572.5,10.22,10.22,7.91,8.76,84,9,0.174478,-0.656534,0.174478,0.027354,-0.337311,0.285851,-0.057176,9.03,8.49,566.62,-1.04,137937934,0
2025-05-02,SPY   250509C00573000,7,627,2025-05-09,C,573.0,2.61,3.79,2.24,2.96,2146,1744,0.173867,0.333055,0.173867,0.026637,-0.367929,0.285162,0.035624,2.98,2.94,566.62,1.13,137937935,0
2025-05-02,SPY   250509P00573000,7,627,2025-05-09,P,573.0,10.49,11.0,8.01,9.059999,93,9,0.173206,-0.671176,0.173206,0.02712,-0.328252,0.285866,-0.05793,9.34,8.78,566.62,-1.13,137937936,0
2025-05-02,SPY   250509C00574000,7,627,2025-05-09,C,574.0,2.32,3.35,1.9,2.585,2810,1622,0.171553,0.304671,0.171553,0.026004,-0.349208,0.274678,0.032612,2.61,2.56,566.62,1.3,137937937,0
2025-05-02,SPY   250509P00574000,7,627,2025-05-09,P,574.0,12.1,12.1,8.85,9.7,62,28,0.171305,-0.699617,0.171305,0.026453,-0.31054,0.27224,-0.059057,10.0,9.4,566.62,-1.3,137937938,0
2025-05-02,SPY   250509C00575000,7,627,2025-05-09,C,575.0,1.81,2.99,1.65,2.245,16240,7555,0.169417,0.27695,0.169417,0.025183,-0.32938,0.262695,0.029665,2.27,2.22,566.62,1.48,137937939,0
2025-05-02,SPY   250509P00575000,7,627,2025-05-09,P,575.0,11.8,12.4,9.24,10.375,2900,50,0.169627,-0.727298,0.169627,0.025606,-0.291914,0.260737,-0.059872,10.59,10.16,566.62,-1.48,137937940,0
2025-05-02,SPY   250509C00576000,7,627,2025-05-09,C,576.0,1.86,2.63,1.45,1.94,1034,1125,0.167497,0.250195,0.167497,0.024184,-0.308796,0.24942,0.026816,1.96,1.92,566.62,1.6600000000000001,137937941,0
2025-05-02,SPY   250509P00576000,7,627,2025-05-09,P,576.0,12.45,14.4,10.12,11.075,58,39,0.167892,-0.75449,0.167892,0.024626,-0.271931,0.254518,-0.060269,11.4,10.75,566.62,-1.6600000000000001,137937942,0
2025-05-02,SPY   250509C00577000,7,627,2025-05-09,C,577.0,1.47,2.29,1.37,1.665,1270,945,0.165641,0.224439,0.165641,0.023039,-0.287335,0.234971,0.02407,1.68,1.65,566.62,1.83,137937943,0
2025-05-02,SPY   250509P00577000,7,627,2025-05-09,P,577.0,14.35,14.35,10.9,11.809999,12,23,0.166239,-0.780393,0.166239,0.02349,-0.250949,0.238591,-0.060501,12.16,11.46,566.62,-1.83,137937944,0
2025-05-02,SPY   250509C00577500,7,627,2025-05-09,C,577.5,1.32,2.14,1.2,1.54,661,1765,0.164808,0.212094,0.164808,0.022413,-0.276556,0.227436,0.022752,1.56,1.52,566.62,1.92,137937945,0
2025-05-02,SPY   250509P00577500,7,627,2025-05-09,P,577.5,11.51,11.61,11.51,12.190001,5,5,0.165431,-0.792791,0.165431,0.022872,-0.240177,0.226866,-0.060471,12.55,11.83,566.62,-1.92,137937946,0
2025-05-02,SPY   250509C00578000,7,627,2025-05-09,C,578.0,1.24,2.0,1.14,1.415,2697,1663,0.163673,0.199601,0.163673,0.02177,-0.264791,0.21939,0.021419,1.43,1.4,566.62,2.01,137937947,0
2025-05-02,SPY   250509P00578000,7,627,2025-05-09,P,578.0,14.0,15.42,11.89,12.58,107,78,0.164883,-0.804673,0.164883,0.022221,-0.230022,0.22027,-0.060327,12.95,12.21,566.62,-2.01,137937948,0
2025-05-02,SPY   250509C00579000,7,627,2025-05-09,C,579.0,1.06,1.72,0.93,1.205,2888,719,0.162352,0.176973,0.162352,0.020376,-0.243578,0.203689,0.019,1.22,1.19,566.62,2.18,137937949,0
2025-05-02,SPY   250509P00579000,7,627,2025-05-09,P,579.0,16.26,16.26,12.47,13.37,15,5,0.163383,-0.82814,0.163383,0.020875,-0.20832,0.202102,-0.059578,13.75,12.99,566.62,-2.18,137937950,0
2025-05-02,SPY   250509C00580000,7,627,2025-05-09,C,580.0,0.87,1.5,0.78,1.01,10285,3644,0.160576,0.155041,0.160576,0.018913,-0.220936,0.186993,0.016654,1.02,1.0,566.62,2.36,137937951,0
2025-05-02,SPY   250509P00580000,7,627,2025-05-09,P,580.0,16.0,17.25,12.86,14.195,247,193,0.162409,-0.849384,0.162409,0.019453,-0.187906,0.187803,-0.058442,14.48,13.91,566.62,-2.36,137937952,0
2025-05-02,SPY   250509C00581000,7,627,2025-05-09,C,581.0,0.74,1.26,0.67,0.84000003,1259,852,0.158879,0.134707,0.158879,0.017388,-0.198654,0.170099,0.014477,0.85,0.83,566.62,2.54,137937953,0
2025-05-02,SPY   250509P00581000,7,627,2025-05-09,P,581.0,16.96,16.96,14.22,15.035,25,7,0.161146,-0.869885,0.161146,0.017991,-0.166734,0.17424,-0.056627,15.47,14.6,566.62,-2.54,137937954,0
2025-05-02,SPY   250509C00582000,7,627,2025-05-09,C,582.0,0.63,1.12,0.56,0.7,1322,697,0.15771,0.11673,0.15771,0.01585,-0.17826,0.153918,0.01255,0.71,0.69,566.62,2.71,137937955,0
2025-05-02,SPY   250509P00582000,7,627,2025-05-09,P,582.0,15.02,15.02,14.44,15.905001,3,1,0.160411,-0.888004,0.160411,0.016522,-0.147367,0.157625,-0.054434,16.35,15.46,566.62,-2.71,137937956,0
2025-05-02,SPY   250509C00582500,7,627,2025-05-09,C,582.5,0.59,1.01,0.51,0.64,357,656,0.157326,0.108626,0.157326,0.015093,-0.168838,0.146209,0.011681,0.65,0.63,566.62,2.8,137937957,0
2025-05-02,SPY   250509P00582500,7,627,2025-05-09,P,582.5,,,,16.35,0,0,0.160087,-0.896139,0.160087,0.015805,-0.138133,0.147252,-0.05337,16.81,15.89,566.62,-2.8,137937958,0
2025-05-02,SPY   250509C00583000,7,627,2025-05-09,C,583.0,0.54,0.94,0.47,0.58,1499,651,0.156642,0.100468,0.156642,0.014326,-0.158789,0.138169,0.010806,0.59,0.57,566.62,2.89,137937959,0
2025-05-02,SPY   250509P00583000,7,627,2025-05-09,P,583.0,16.3,16.78,16.16,16.795,106,0,0.159699,-0.904437,0.159699,0.015077,-0.128698,0.139886,-0.051924,17.25,16.34,566.62,-2.89,137937960,0
2025-05-02,SPY   250509C00584000,7,627,2025-05-09,C,584.0,0.44,0.81,0.43,0.475,660,231,0.155438,0.085567,0.155438,0.012821,-0.13981,0.122703,0.009207,0.48,0.47,566.62,3.07,138609745,0
2025-05-02,SPY   250509P00584000,7,627,2025-05-09,P,584.0,19.69,19.69,17.09,17.71,5,0,0.159753,-0.918305,0.159753,0.01371,-0.112777,0.12545,-0.049123,18.16,17.26,566.62,-3.07,138609746,0
2025-05-02,SPY   250509C00585000,7,627,2025-05-09,C,585.0,0.38,0.69,0.36,0.39,4553,2957,0.15465,0.072761,0.15465,0.011397,-0.122923,0.108525,0.007832,0.4,0.38,566.62,3.24,137937961,0
2025-05-02,SPY   250509P00585000,7,627,2025-05-09,P,585.0,20.6,20.6,17.06,18.645,98,5,0.160501,-0.92982,0.160501,0.01245,-0.099342,0.112419,-0.046294,18.95,18.34,566.62,-3.24,137937962,0
2025-05-02,SPY   250509C00586000,7,627,2025-05-09,C,586.0,0.35,0.59,0.29,0.315,1438,3710,0.153568,0.061024,0.153568,0.010017,-0.106445,0.094713,0.006571,0.32,0.31,566.62,3.42,138609747,0
2025-05-02,SPY   250509P00586000,7,627,2025-05-09,P,586.0,,,,19.58,0,0,0.160361,-0.94172,0.160361,0.011199,-0.084331,0.099707,-0.042415,20.05,19.11,566.62,-3.42,138609748,0
2025-05-02,SPY   250509C00587000,7,627,2025-05-09,C,587.0,0.3,0.51,0.26,0.265,1209,949,0.154044,0.052474,0.154044,0.008866,-0.094726,0.084094,0.005651,0.27,0.26,566.62,3.6,138609749,0
2025-05-02,SPY   250509P00587000,7,627,2025-05-09,P,587.0,22.55,22.55,22.55,20.54,4,0,0.161787,-0.950022,0.161787,0.010146,-0.074007,0.088248,-0.039328,21.01,20.07,566.62,-3.6,138609750,0
2025-05-02,SPY   250509C00588000,7,627,2025-05-09,C,588.0,0.27,0.44,0.21,0.215,633,719,0.153532,0.043925,0.153532,0.007716,-0.081828,0.072939,0.004732,0.22,0.21,566.62,3.77,138609751,0
2025-05-02,SPY   250509P00588000,7,627,2025-05-09,P,588.0,21.35,21.36,21.35,21.505001,17,0,0.163026,-0.95766,0.163026,0.00919,-0.064184,0.077426,-0.036045,21.99,21.02,566.62,-3.77,138609752,0
2025-05-02,SPY   250509C00589000,7,627,2025-05-09,C,589.0,0.22,0.37,0.18,0.17500001,1010,439,0.153302,0.036769,0.153302,0.006688,-0.070667,0.063129,0.003962,0.18,0.17,566.62,3.95,138609753,0
2025-05-02,SPY   250509P00589000,7,627,2025-05-09,P,589.0,24.03,24.03,24.03,22.474998,5,0,0.164365,-0.964662,0.164365,0.008278,-0.05471,0.067895,-0.03221,22.96,21.99,566.62,-3.95,138609754,0
2025-05-02,SPY   250509C00590000,7,627,2025-05-09,C,590.0,0.17,0.32,0.15,0.155,3832,2722,0.155471,0.032665,0.155471,0.005984,-0.064979,0.057281,0.00352,0.16,0.15,566.62,4.13,137937963,0
2025-05-02,SPY   250509P00590000,7,627,2025-05-09,P,590.0,25.0,25.04,21.9,23.46,8,4,0.167343,-0.968777,0.167343,0.007621,-0.04992,0.062333,-0.030044,23.78,23.14,566.62,-4.13,137937964,0
2025-05-02,SPY   250509C00591000,7,627,2025-05-09,C,591.0,0.17,0.28,0.13,0.125,2489,268,0.155162,0.027083,0.155162,0.005132,-0.055478,0.049033,0.002919,0.13,0.12,566.62,4.3,138609755,0
2025-05-02,SPY   250509P00591000,7,627,2025-05-09,P,591.0,,,,24.435001,0,0,0.167849,-0.975201,0.167849,0.006779,-0.039666,0.051579,-0.025292,24.92,23.95,566.62,-4.3,138609756,0
2025-05-02,SPY   250509C00592000,7,627,2025-05-09,C,592.0,0.16,0.24,0.12,0.105000004,415,408,0.15599,0.023106,0.15599,0.004469,-0.048792,0.042922,0.002491,0.11,0.1,566.62,4.48,138609757,0
2025-05-02,SPY   250509P00592000,7,627,2025-05-09,P,592.0,,,,25.435001,0,0,0.173264,-0.975916,0.173264,0.006404,-0.040077,0.050287,-0.025259,25.93,24.94,566.62,-4.48,138609758,0
2025-05-02,SPY   250509C00593000,7,627,2025-05-09,C,593.0,0.12,0.22,0.1,0.085,186,198,0.155989,0.019152,0.155989,0.003813,-0.041604,0.036619,0.002065,0.09,0.08,566.62,4.66,138609759,0
2025-05-02,SPY   250509P00593000,7,627,2025-05-09,P,593.0,28.5,30.0,28.5,26.425,2,0,0.176148,-0.979036,0.176148,0.00594,-0.036333,0.04526,-0.022959,26.92,25.93,566.62,-4.66,138609760,0
2025-05-02,SPY   250509C00594000,7,627,2025-05-09,C,594.0,0.1,0.19,0.09,0.075,138,52,0.158022,0.016934,0.158022,0.003389,-0.037925,0.032971,0.001826,0.08,0.07,566.62,4.83,138609761,0
2025-05-02,SPY   250509P00594000,7,627,2025-05-09,P,594.0,28.81,28.81,26.5,27.425,2,0,0.181525,-0.979604,0.181525,0.005629,-0.036697,0.044047,-0.022912,27.92,26.93,566.62,-4.83,138609762,0
2025-05-02,SPY   250509C00595000,7,627,2025-05-09,C,595.0,0.09,0.17,0.07,0.075,2304,1257,0.162869,0.016486,0.162869,0.003213,-0.038178,0.032223,0.001777,0.08,0.07,566.62,5.01,137937965,0
2025-05-02,SPY   250509P00595000,7,627,2025-05-09,P,595.0,27.58,27.58,27.58,28.42,1,0,0.185565,-0.981351,0.185565,0.005265,-0.034661,0.041325,-0.02164,28.75,28.09,566.62,-5.01,137937966,0
2025-05-02,SPY   250509C00596000,7,627,2025-05-09,C,596.0,0.08,0.15,0.07,0.065,943,180,0.164365,0.014386,0.164365,0.002833,-0.034258,0.028666,0.001551,0.07,0.06,566.62,5.19,138609763,0
2025-05-02,SPY   250509P00596000,7,627,2025-05-09,P,596.0,29.25,29.25,28.0,29.005001,3,1,0.164365,-0.999979,-1.0,0.000955,0.0,0.003599,0.0,30.43,27.58,566.62,-5.19,138609764,0
2025-05-02,SPY   250509C00597000,7,627,2025-05-09,C,597.0,0.09,0.13,0.06,0.055,104,102,0.165318,0.012318,0.165318,0.002463,-0.030119,0.025069,0.001328,0.06,0.05,566.62,5.36,138609765,0
2025-05-02,SPY   250509P00597000,7,627,2025-05-09,P,597.0,,,,30.005001,0,0,0.165318,-1.0,-1.0,0.000265,0.0,0.000117,0.0,31.42,28.59,566.62,-5.36,138609766,0
2025-05-02,SPY   250509C00598000,7,627,2025-05-09,C,598.0,0.07,0.12,0.05,0.045,378,118,0.165576,0.010265,0.165576,0.002099,-0.025735,0.021396,0.001107,0.05,0.04,566.62,5.54,138609767,0
2025-05-02,SPY   250509P00598000,7,627,2025-05-09,P,598.0,32.4,32.4,32.39,31.01,26,0,0.165576,-1.0,-1.0,0.0,0.0,0.0,0.0,32.43,29.59,566.62,-5.54,138609768,0
2025-05-02,SPY   250509C00599000,7,627,2025-05-09,C,599.0,0.08,0.11,0.05,0.045,102,187,0.170076,0.010021,0.170076,0.002001,-0.025872,0.020951,0.00108,0.05,0.04,566.62,5.71,138609769,0
2025-05-02,SPY   250509P00599000,7,627,2025-05-09,P,599.0,,,,31.995,0,0,0.170076,-1.0,-1.0,0.0,0.0,0.0,0.0,33.4,30.59,566.62,-5.71,138609770,0
2025-05-02,SPY   250509C00600000,7,627,2025-05-09,C,600.0,0.06,0.1,0.04,0.045,4877,11059,0.174554,0.00979,0.174554,0.00191,-0.026006,0.020529,0.001055,0.05,0.04,566.62,5.89,137937967,0
2025-05-02,SPY   250509P00600000,7,627,2025-05-09,P,600.0,,,,32.99,0,0,0.174554,-1.0,-1.0,0.0,0.0,0.0,0.0,34.4,31.58,566.62,-5.89,137937968,0
2025-05-02,SPY   250509C00605000,7,627,2025-05-09,C,605.0,0.04,0.07,0.03,0.024999999,578,3229,0.18364,0.005481,0.18364,0.001089,-0.016381,0.012313,0.000591,0.03,0.02,566.62,6.77,137937969,0
2025-05-02,SPY   250509P00605000,7,627,2025-05-09,P,605.0,,,,37.985,0,0,0.18364,-1.0,-1.0,0.0,0.0,0.0,0.0,39.39,36.58,566.62,-6.77,137937970,0
2025-05-02,SPY   250509C00610000,7,627,2025-05-09,C,610.0,0.04,0.05,0.02,0.024999999,1381,1693,0.204115,0.00498,0.204115,0.0009,-0.016692,0.011306,0.000536,0.03,0.02,566.62,7.66,137937971,0
2025-05-02,SPY   250509P00610000,7,627,2025-05-09,P,610.0,,,,42.985,0,0,0.204115,-1.0,-1.0,0.0,0.0,0.0,0.0,44.39,41.58,566.62,-7.66,137937972,0
2025-05-02,SPY   250509C00615000,7,627,2025-05-09,C,615.0,0.02,0.06,0.02,0.024999999,268,1394,0.224207,0.004574,0.224207,0.000759,-0.016973,0.010479,0.000492,0.03,0.02,566.62,8.54,137937973,0
2025-05-02,SPY   250509P00615000,7,627,2025-05-09,P,615.0,,,,47.985,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,49.39,46.58,566.62,-8.54,137937974,0
2025-05-02,SPY   250509C00620000,7,627,2025-05-09,C,620.0,0.03,0.03,0.02,0.015,8,390,0.224207,0.00207,-1.0,0.000372,-0.008307,0.005133,0.000223,0.02,0.01,566.62,9.42,137973705,0
